Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
5377,Riverside ,92506,-117.3222402,33.9278407,97.6,68.06,8.01,0.0,53.5,43.53,43.16,10.0
8602,Kern ,93314,-119.1994667,35.4121942,84.58,98.44,34.77,95.93,5.58,9.43,43.16,7.6
7010,Sacramento ,95758,-121.4320545,38.4372393,39.99,29.84,16.1,0.0,35.75,57.96,64.49,17.7
3812,Orange ,92612,-117.8126304,33.6518934,59.69,54.59,24.01,33.86,64.76,2.01,1.03,25.6
7056,Los Angeles,91604,-118.4110998,34.1538507,76.94,62.24,88.6,0.0,97.78,15.37,43.96,15.9
4365,Los Angeles,91007,-118.0586171,34.1300364,79.99,70.24,21.31,0.0,57.99,7.61,11.84,23.2
3505,San Diego,92129,-117.0988796,32.9749586,53.73,42.56,46.78,0.0,56.28,15.75,30.45,30.9
4216,San Bernardino,92307,-117.2606458,34.5196207,84.58,9.14,22.33,0.0,54.1,88.83,91.86,30.8
7692,Tehama ,96022,-122.3353367,40.3210457,58.34,20.05,5.3,80.52,17.7,36.63,65.39,40.1
2948,Orange ,92646,-117.9842913,33.6794349,37.57,57.97,83.63,0.0,52.94,20.2,25.95,11.7
4129,Ventura ,91360,-118.876471,34.2106411,53.73,40.3,21.84,0.0,35.05,17.58,54.71,21.7
3908,San Luis Obispo,93405,-120.7501133,35.2163137,11.69,9.12,4.13,72.38,76.88,23.95,9.23,10.7
5953,El Dorado,95667,-120.8221616,38.6943173,76.94,12.38,10.79,15.66,43.03,49.6,25.6,22.9
5674,Placer ,95648,-121.3490202,38.910134,66.81,11.8,24.9,77.76,3.25,28.2,63.31,18.2
5339,Riverside ,92201,-116.231707,33.6927812,88.7,9.79,46.21,47.31,13.96,64.93,72.41,36.7
4307,Santa Cruz,95060,-122.0633466,37.0197696,14.92,3.16,13.79,15.69,21.23,5.77,9.73,18.7
3213,San Francisco,94107,-122.3835595,37.762479,3.12,22.81,89.84,14.14,68.6,30.43,7.02,6.4
4902,San Mateo,94044,-122.4838992,37.6594652,10.57,22.27,62.7,0.0,42.44,44.93,15.78,12.2
5894,Marin ,94949,-122.5687933,38.0608968,10.57,16.04,17.59,74.31,99.09,27.72,10.58,16.4
5326,Solano ,95687,-121.9245995,38.3191193,32.15,13.07,23.22,74.76,13.93,83.44,68.1,11.9
4274,Los Angeles,90035,-118.3948253,34.0530704,53.73,65.61,30.08,0.0,24.94,17.17,20.78,12.2
2461,Orange ,92692,-117.6404935,33.6324425,67.9,41.99,22.84,0.0,50.23,10.51,45.87,7.6
4461,Sacramento ,95608,-121.3357344,38.6032613,57.77,42.04,9.66,11.14,20.73,86.84,59.25,18.8
7213,San Diego,92021,-116.8418297,32.8701471,75.3,27.57,11.86,32.21,21.73,30.92,20.54,24.3
6250,Contra Costa,94523,-122.0766292,37.9619967,14.92,33.13,18.84,17.62,32.94,31.66,44.77,10.8
5716,Sonoma ,94928,-122.6825544,38.3392841,7.52,10.79,35.4,58.03,17.26,30.55,29.5,34.0
3786,Ventura ,93063,-118.660056,34.2944257,78.22,44.58,17.97,0.0,95.75,54.52,61.58,3.4
6445,Santa Barbara,93463,-120.1378745,34.6243989,15.05,5.59,9.18,62.55,10.45,36.9,30.17,23.5
5619,Sonoma ,94952,-122.752421,38.2711754,7.52,7.57,2.14,47.24,16.94,47.01,59.88,17.7
5112,Riverside ,92203,-116.2852631,33.7366154,93.63,7.92,60.45,74.34,39.68,8.64,9.53,19.2
2391,Los Angeles,90046,-118.3642238,34.0843098,59.69,67.23,55.02,0.0,72.19,5.31,13.91,18.8
6486,Alameda ,94546,-122.0969654,37.7041735,11.56,29.76,60.07,0.0,34.59,51.12,20.54,17.9
10247,San Diego,92129,-117.1186741,32.9332185,50.54,42.58,51.99,0.0,88.95,12.14,8.76,19.3
2755,Santa Cruz,95062,-121.9871043,36.9820909,13.62,2.91,78.95,0.0,72.45,21.25,18.83,26.2
3878,Kern ,93561,-118.5218332,35.1611067,91.05,11.09,19.38,0.0,8.53,71.51,86.76,15.3
4841,Orange ,92808,-117.7497908,33.8639175,59.69,86.93,40.39,0.0,85.95,7.98,22.73,10.2
5072,Orange ,92648,-118.0028204,33.6760101,32.15,58.08,39.3,52.14,23.23,29.06,39.62,12.4
6884,Santa Clara,95037,-121.6367198,37.0997275,35.16,6.36,28.18,54.59,50.56,35.34,55.26,12.6
2289,San Francisco,94115,-122.4393346,37.7867618,3.12,26.25,73.25,0.0,76.39,62.67,12.38,8.2
3367,San Francisco,94107,-122.4019893,37.7609519,3.12,21.73,96.98,18.03,96.11,44.83,10.98,12.9
5051,Santa Clara,94085,-122.0384997,37.3914583,16.78,15.99,85.58,0.0,86.99,2.11,1.58,9.8
5287,Riverside ,92592,-117.1054441,33.5081043,74.1,29.05,46.88,62.72,18.29,15.22,63.51,19.1
4542,San Diego,92103,-117.1751643,32.7453846,29.89,50.42,70.9,0.0,39.49,45.51,25.55,12.7
5489,Los Angeles,90293,-118.4365003,33.9558339,35.16,68.56,57.45,0.0,49.58,11.13,11.02,19.2
4957,Ventura ,93022,-119.3015463,34.4047671,47.14,32.13,17.27,31.1,23.09,43.05,14.38,16.0
4428,Santa Clara,94043,-122.0570303,37.4004244,14.92,16.85,81.22,0.0,89.16,9.04,19.2,12.9
3309,Humboldt ,95536,-124.1962922,40.3610323,7.52,1.22,1.22,15.31,0.11,28.91,86.07,35.5
2700,Monterey ,93901,-121.6776094,36.6701186,10.57,2.29,28.87,98.66,45.08,85.68,37.41,18.7
4536,San Francisco,94133,-122.4075581,37.8022725,3.12,30.88,99.91,0.0,23.48,27.59,6.67,13.2
5143,San Mateo,94080,-122.4504711,37.6398016,10.57,24.78,48.14,0.0,85.44,55.61,30.58,10.9
1039,Alpine ,96120,-119.7989986,38.6176096,62.53,0.07,1.02,0.0,0.55,10.62,13.66,38.9
6320,Alameda ,94619,-122.1574761,37.785376,3.83,28.4,48.89,28.69,71.21,88.21,22.23,12.2
4841,San Diego,92003,-117.1904461,33.2857623,51.99,18.16,35.18,82.72,57.24,9.75,15.93,23.2
2298,San Francisco,94107,-122.3956056,37.7625436,3.12,21.53,93.64,17.93,74.7,48.67,17.8,7.3
2072,Riverside ,92234,-116.4701978,33.7959943,88.7,6.6,33.06,8.62,38.63,37.39,55.72,30.3
2223,San Diego,92036,-116.6289159,33.0526793,78.22,2.96,2.68,18.72,1.86,16.35,48.22,25.4
3665,Orange ,92614,-117.8081717,33.6742426,60.66,57.69,39.81,36.21,22.89,8.62,15.2,20.1
4894,Ventura ,93021,-118.8452329,34.2728016,59.85,39.53,31.06,84.31,67.74,19.57,45.87,8.9
3648,Orange ,92835,-117.9383193,33.8932937,53.73,77.24,20.26,0.0,35.53,31.83,25.55,15.2
5657,Los Angeles,90045,-118.3890198,33.9691783,35.16,72.64,91.2,0.0,94.64,18.84,44.13,6.3
3062,San Bernardino,91709,-117.7223102,33.9861214,70.28,91.81,59.74,0.0,66.53,13.67,32.12,11.2
4863,Santa Clara,95136,-121.8458034,37.2707459,24.88,18.27,43.0,35.1,57.7,46.0,49.0,21.4
3973,Alameda ,94560,-122.0571016,37.536519,13.62,23.47,18.41,0.0,9.86,66.91,55.98,15.3
3461,San Diego,92126,-117.1266054,32.9217552,48.45,44.39,31.77,0.0,49.2,33.57,31.24,13.5
2872,Los Angeles,90291,-118.4512626,33.9927102,44.98,65.31,64.51,0.0,60.24,28.02,21.73,12.8
6128,San Bernardino,92371,-117.4555858,34.4239769,93.85,45.46,3.36,0.0,27.56,58.11,84.32,20.9
3467,San Bernardino,92373,-117.1899517,34.0296989,100.0,56.91,32.35,31.07,4.5,43.66,62.84,10.0
5536,Orange ,92649,-118.0458577,33.7188921,29.89,58.94,29.07,0.0,47.54,20.33,43.02,23.5
5233,Alameda ,94555,-122.0572528,37.5845579,13.62,28.56,93.52,0.0,95.88,24.39,23.28,15.4
4998,Humboldt ,95501,-124.1501286,40.7886073,0.19,5.34,20.72,0.0,11.56,91.14,88.76,28.8
2895,Yolo ,95695,-121.7934889,38.659519,55.38,33.68,30.34,82.62,5.39,63.11,59.12,16.8
7342,San Francisco,94116,-122.5072276,37.7421024,7.52,27.78,50.98,0.0,47.83,24.14,18.73,15.0
6673,Los Angeles,91745,-117.9849873,33.9849218,66.81,74.46,7.02,0.0,27.49,42.35,39.46,11.7
3660,Ventura ,93022,-119.2816961,34.4174987,50.62,31.75,8.49,65.21,29.35,41.97,14.1,18.9
5634,Placer ,95677,-121.2189633,38.78155,67.9,13.59,47.89,0.0,82.19,45.05,58.35,18.7
5837,San Diego,92028,-117.3143417,33.4430775,61.03,16.44,10.24,58.79,73.95,16.08,44.68,18.9
10783,Los Angeles,93536,-118.2759944,34.6784036,88.7,5.68,4.75,0.0,3.16,66.53,58.29,26.9
5165,Los Angeles,90808,-118.1017387,33.8144739,29.89,63.06,15.57,0.0,34.94,11.86,24.89,7.7
1660,San Joaquin,95240,-121.287501,38.1480447,48.45,52.07,16.86,71.52,13.31,39.86,43.49,10.0
3888,Orange ,92661,-117.9129453,33.6045927,50.99,53.01,68.31,0.0,54.69,22.92,10.36,23.7
2503,Ventura ,93003,-119.2248513,34.2719368,29.89,35.86,41.53,38.93,78.78,42.25,20.5,23.9
5145,Orange ,92807,-117.7728166,33.8582082,58.23,84.14,71.05,0.0,95.54,14.67,29.69,10.2
3551,San Francisco,94115,-122.434135,37.7850923,3.12,26.94,93.37,0.0,77.43,37.66,2.42,23.4
5141,San Diego,92024,-117.3060959,33.0772389,29.89,44.85,76.19,44.48,68.81,5.62,20.18,26.9
2507,San Francisco,94121,-122.4885865,37.7880433,6.38,28.29,29.77,0.0,71.01,17.4,14.52,5.4
3423,Sonoma ,94952,-122.6532628,38.2443637,10.57,12.21,38.1,40.34,37.36,49.66,64.16,16.4
3472,Monterey ,93940,-121.8947338,36.6021019,13.62,2.92,26.38,0.0,27.05,35.85,13.1,16.9
1970,Los Angeles,91107,-118.102517,34.1392184,78.01,57.39,14.29,0.0,25.65,20.69,22.99,16.9
4763,Placer ,95602,-121.1106507,38.9522451,76.94,5.76,26.77,0.0,28.49,56.19,17.07,34.6
3583,Butte ,95965,-121.5013525,39.960108,68.18,4.92,0.77,0.0,8.43,54.19,87.31,50.3
1859,Ventura ,93021,-118.8985461,34.2970288,52.06,37.9,12.16,80.34,8.89,26.11,61.69,12.7
4857,San Diego,92064,-117.0283696,32.9677095,62.53,43.57,38.92,0.0,32.05,15.65,28.12,17.7
7432,San Diego,92071,-116.9613512,32.8524426,65.69,44.94,62.18,0.0,57.59,22.77,13.27,22.3
8221,Riverside ,92592,-117.0839947,33.4917233,72.55,20.15,61.51,45.79,20.01,30.35,86.63,11.0
3368,Alameda ,94539,-121.9242947,37.4902675,20.85,19.23,97.96,0.0,81.85,10.97,29.3,7.5
4915,Contra Costa,94547,-122.2654576,38.0000841,7.52,31.95,51.51,0.0,85.41,54.13,37.5,10.3
7034,San Diego,92123,-117.1428842,32.7860364,37.57,44.57,83.14,0.0,82.06,27.53,4.32,13.6
2598,San Mateo,94404,-122.2711802,37.5412238,6.38,24.88,45.84,0.0,48.08,8.13,24.44,6.8
3824,Orange ,92646,-117.9671282,33.6470177,42.56,55.32,33.14,0.0,29.39,28.61,40.19,13.0
4542,Sacramento ,95628,-121.208383,38.6479363,69.32,15.18,8.09,0.0,59.24,44.57,36.86,19.5
6813,San Diego,92026,-117.1308356,33.1749098,47.38,13.78,40.93,68.45,70.25,11.3,29.69,13.9
2959,Orange ,90740,-118.1043364,33.7444635,24.88,60.35,57.93,0.0,33.49,15.98,42.68,9.0
6241,Santa Clara,95008,-121.9547372,37.2856669,20.85,16.94,38.43,0.0,56.0,26.43,31.97,22.9
3069,Los Angeles,90049,-118.4815022,34.0545499,59.69,58.57,46.41,0.0,56.36,4.1,18.13,8.5
4800,Fresno ,93611,-119.6727835,36.8001728,88.7,95.72,40.02,4.93,19.95,45.23,28.49,12.4
4477,San Diego,92020,-116.9699985,32.7743373,58.23,47.6,48.55,0.0,73.3,29.57,16.33,24.4
3978,San Diego,92109,-117.2254607,32.7815696,32.15,49.31,68.54,0.0,76.38,6.28,12.74,26.7
5443,Santa Clara,95117,-121.9614732,37.3197153,20.85,19.79,84.49,0.0,91.54,16.65,10.73,16.1
4927,Santa Barbara,93105,-119.7377491,34.4348903,22.19,12.15,65.76,0.0,77.56,21.83,6.47,20.1
12302,San Joaquin,95377,-121.4447294,37.7096379,62.53,17.37,48.84,5.07,17.4,66.91,78.32,13.8
4982,Alameda ,94536,-122.0305372,37.5635007,14.92,27.07,76.4,0.0,95.39,36.62,35.76,9.4
3687,San Diego,92126,-117.1381437,32.9272107,48.45,44.54,34.51,0.0,9.89,31.56,28.45,25.8
7769,Santa Clara,95134,-121.9437133,37.4054144,16.78,19.86,75.03,0.0,60.03,12.91,37.87,9.6
7745,Yolo ,95618,-121.722018,38.5558571,39.99,32.03,59.3,24.21,32.26,11.94,16.16,35.0
6142,San Mateo,94010,-122.3446065,37.5870019,10.57,26.57,79.0,0.0,84.83,11.09,6.54,5.5
7110,Kern ,93311,-119.1012475,35.3307397,93.63,99.17,20.77,0.0,48.98,37.36,43.87,20.6
3221,Orange ,92869,-117.7811071,33.804727,56.96,67.34,11.04,41.07,42.08,29.91,41.61,8.2
5124,Orange ,92653,-117.6924249,33.5874584,67.9,44.77,29.3,0.0,55.18,22.36,36.6,19.9
4178,Sacramento ,95826,-121.3633877,38.56658,50.54,37.72,70.86,0.0,88.04,47.96,23.59,24.4
6903,Alameda ,94551,-121.8156491,37.6896396,32.15,18.67,74.13,60.48,81.54,24.45,34.96,14.3
6608,Santa Cruz,95062,-122.0156066,36.9739622,13.62,3.75,39.8,0.0,26.28,14.72,12.66,33.4
6608,Lake ,95451,-122.7459162,38.9589037,16.78,0.29,5.55,66.52,6.55,76.71,49.17,24.5
4071,Sonoma ,95446,-123.0092064,38.533659,11.56,2.31,1.78,57.79,8.51,68.69,44.18,31.0
5462,Alameda ,94539,-121.9498322,37.5483239,17.65,23.4,31.56,31.55,61.18,12.59,37.99,5.1
2735,Riverside ,92262,-116.5019562,33.8376004,88.7,4.98,45.25,0.0,45.45,58.31,59.2,20.9
5212,Alameda ,94568,-121.9177415,37.7106983,24.88,24.89,84.22,0.0,86.34,21.66,13.77,13.0
5018,Los Angeles,90505,-118.367527,33.8209956,24.88,70.63,32.88,0.0,44.71,17.82,34.62,5.7
8082,Alameda ,94555,-122.0376753,37.5735681,14.92,26.52,91.86,0.0,91.03,22.56,20.92,12.5
4970,Sonoma ,94928,-122.7001886,38.3342135,6.38,11.0,55.54,6.14,54.21,35.26,35.09,36.2
2599,Butte ,95966,-121.4581641,39.4867836,71.66,7.85,8.95,51.45,2.95,66.34,95.54,18.6
4056,Lassen ,96130,-120.6743,40.3618887,55.38,1.92,2.99,66.21,17.78,56.52,16.84,20.5
3022,San Diego,92040,-116.9106547,32.8479042,70.28,42.7,8.71,0.0,13.04,36.85,35.72,14.3
4142,Sacramento ,95610,-121.2812589,38.714169,65.36,18.9,41.67,0.0,41.88,67.72,67.93,25.6
11119,Alameda ,94588,-121.8430342,37.7163164,32.15,18.21,54.01,9.48,82.98,26.89,20.25,4.0
1891,San Diego,92103,-117.1733775,32.7540028,32.15,49.47,74.49,0.0,18.93,42.81,22.05,26.3
1307,Modoc ,96104,-120.0968999,41.5761782,55.38,0.42,0.02,41.86,0.14,45.05,25.55,48.0
3941,Santa Clara,95008,-121.9470351,37.2790204,22.19,17.46,75.13,0.0,76.06,26.23,31.84,15.7
3424,Sacramento ,95843,-121.3876534,38.7222559,62.53,25.48,12.35,0.0,25.59,64.97,92.1,26.0
3229,Los Angeles,90732,-118.3150067,33.7411716,16.78,63.5,36.2,0.0,33.81,12.19,7.25,13.5
2737,San Diego,92040,-116.9617915,32.8685871,66.81,42.15,28.0,0.0,10.56,21.12,11.17,17.7
5320,Los Angeles,91436,-118.4954117,34.157429,79.99,84.27,66.68,3.34,98.21,19.93,47.18,6.2
6300,Contra Costa,94523,-122.0743488,37.9354669,14.92,34.42,80.61,0.0,67.1,19.18,21.8,13.5
3405,Los Angeles,91042,-118.2901465,34.2677213,95.27,55.61,9.63,0.0,2.89,19.65,55.53,13.1
1767,Ventura ,93065,-118.7879936,34.2533642,65.36,42.22,6.63,0.0,33.13,46.49,60.06,7.2
4835,Sacramento ,95626,-121.4297644,38.7064577,60.66,23.12,4.84,15.55,3.01,51.67,60.17,36.8
6724,Los Angeles,90277,-118.3827737,33.8496251,26.7,73.01,55.78,0.0,34.66,5.11,9.0,9.9
3606,Sacramento ,95864,-121.3578694,38.5829045,55.38,40.66,44.0,0.0,19.54,47.87,28.61,7.2
7298,San Luis Obispo,93405,-120.697843,35.266974,13.62,10.91,13.13,68.34,78.89,6.01,3.12,29.0
3375,San Luis Obispo,93401,-120.620955,35.2430451,14.92,10.49,17.19,80.1,34.15,36.83,14.01,12.4
4038,Solano ,94534,-122.0561706,38.2753544,24.88,22.45,77.11,0.0,91.81,61.3,30.58,19.6
3793,Los Angeles,90703,-118.0774113,33.8520795,35.16,67.01,24.52,0.0,41.41,25.0,23.13,8.7
5316,San Bernardino,92277,-116.0890611,34.1516402,91.05,4.8,3.86,0.0,5.61,36.24,99.7,29.7
7334,Nevada ,95959,-120.875801,39.2304282,77.03,4.21,2.6,14.66,5.56,47.87,34.18,17.3
2119,San Diego,92054,-117.3896198,33.201527,29.89,49.84,72.11,0.0,,29.79,46.78,16.9
4032,Butte ,95926,-121.8235198,39.7578665,55.38,42.68,53.6,12.17,42.98,41.99,15.45,33.9
5860,Santa Clara,95008,-121.9625104,37.2742997,20.85,15.32,47.98,0.0,18.16,26.43,31.97,20.8
3539,Monterey ,95076,-121.6811023,36.8844138,17.65,1.83,9.93,98.59,5.38,24.76,18.26,6.1
3576,San Diego,92109,-117.2417581,32.7965191,35.16,47.82,56.61,0.0,55.84,6.42,12.99,31.6
3909,Alameda ,94538,-121.9678075,37.5424223,16.78,21.02,50.82,0.0,64.35,56.79,65.72,4.6
2648,Riverside ,92201,-116.2337821,33.67104,91.05,8.11,43.46,72.93,9.28,26.84,32.64,23.1
4871,Santa Clara,94086,-122.009868,37.3588302,16.78,16.15,58.05,0.0,74.56,2.98,4.32,11.5
8589,San Luis Obispo,93420,-120.6000992,35.1167592,16.78,19.44,44.04,91.86,45.75,42.29,11.34,22.8
3775,San Mateo,94044,-122.4918058,37.6532841,10.57,24.17,53.57,0.0,32.68,54.22,23.59,15.8
6273,Alameda ,94588,-121.8650777,37.6969336,29.89,22.08,59.28,0.0,90.29,37.04,58.39,7.4
7441,San Diego,92024,-117.2731463,33.0553213,32.15,39.78,54.97,75.69,61.43,6.94,25.5,24.0
5803,Riverside ,92592,-117.0704108,33.5134722,74.1,18.22,33.25,65.38,12.84,25.57,81.52,13.6
3611,Alameda ,94602,-122.1949575,37.7978944,3.12,37.36,69.61,0.0,42.51,69.62,11.84,16.7
5267,Los Angeles,90403,-118.4904213,34.0281567,53.73,66.97,60.35,0.0,36.28,13.61,21.87,18.3
5884,Santa Clara,95132,-121.864835,37.4161016,20.85,20.76,41.79,0.0,35.8,22.37,30.32,8.0
3104,San Diego,92128,-117.0776875,32.9618675,56.96,42.24,15.99,0.0,63.8,2.64,2.18,25.8
5586,San Mateo,94066,-122.417143,37.614031,10.57,22.83,45.77,0.0,76.96,53.03,31.03,11.5
2681,Shasta ,96003,-122.2860952,40.7399422,59.9,13.39,18.99,0.0,19.46,51.86,64.61,34.7
8763,Contra Costa,94519,-121.9977502,37.9817896,24.88,33.22,10.74,0.0,33.85,55.8,38.27,14.1
5865,Fresno ,93619,-119.628777,36.820846,88.7,94.08,32.97,65.03,3.83,17.86,18.62,8.4
3506,Sonoma ,95446,-123.0055208,38.4759155,11.56,2.59,2.18,55.17,5.25,26.5,15.67,32.5
6973,Los Angeles,90277,-118.3797513,33.8350669,26.7,71.29,55.44,0.0,46.74,9.55,23.13,10.8
3188,Orange ,92886,-117.8356725,33.895211,55.38,84.8,60.8,56.55,43.74,13.52,43.96,10.5
1041,Fresno ,93619,-119.6918625,36.8804748,88.7,94.1,12.72,63.34,6.48,20.84,25.5,7.6
2271,Los Angeles,91367,-118.6340417,34.176253,76.94,53.67,16.37,12.97,10.85,39.49,68.71,6.8
5517,Butte ,95973,-121.8375293,39.7670771,50.54,45.04,48.28,0.0,31.03,34.3,21.21,32.3
9421,Solano ,94534,-122.1666634,38.2544469,17.87,25.49,9.94,58.72,75.69,52.75,21.14,5.7
2653,Alameda ,94611,-122.2510667,37.8260219,3.12,45.19,51.1,0.0,26.88,36.74,22.67,26.9
3505,Alameda ,94587,-122.0858459,37.5819265,11.56,26.33,13.65,0.0,11.18,69.27,72.78,3.5
2455,Sonoma ,95421,-123.1933099,38.6435073,11.69,1.98,0.21,45.38,1.38,16.96,13.91,28.6
4160,Alameda ,94536,-121.9976615,37.544306,16.78,24.18,36.93,0.0,63.04,34.23,32.42,11.3
2712,San Francisco,94108,-122.4098067,37.7909959,3.12,28.53,96.93,0.0,29.91,15.69,0.34,18.0
4069,Los Angeles,91604,-118.4000483,34.1321322,71.76,59.78,22.64,0.0,63.76,13.21,38.32,10.8
3789,San Diego,91977,-116.9791564,32.7256572,47.38,50.33,14.67,0.0,21.79,61.24,37.59,17.5
2988,San Mateo,94404,-122.2864296,37.5615414,7.52,25.81,71.19,0.0,70.64,8.13,24.44,14.7
4915,Sonoma ,94952,-122.6258528,38.2010719,10.57,10.96,13.3,53.97,87.18,48.99,63.31,8.8
8070,Kern ,93312,-119.1422863,35.3608118,91.05,98.89,30.65,0.0,35.9,13.58,43.41,9.0
3366,Riverside ,92262,-116.5368326,33.8522106,91.05,3.21,28.31,0.0,23.31,68.03,61.25,29.4
6050,Sonoma ,95425,-123.1049627,38.7861401,16.78,3.05,2.34,50.45,3.91,32.14,41.85,19.8
3048,Alameda ,94536,-122.0081115,37.5371537,14.92,28.71,87.74,0.0,92.65,32.02,28.45,5.1
3308,Alameda ,94539,-121.9198352,37.482983,20.85,20.96,79.2,0.0,87.31,10.71,26.67,4.8
5134,Los Angeles,93551,-118.1984139,34.6069598,88.7,8.65,9.78,0.0,43.76,58.54,71.3,15.1
8199,Sonoma ,95401,-122.7584138,38.4432933,7.52,7.94,17.65,60.31,39.19,44.78,42.6,29.4
3745,Kern ,93312,-119.1188846,35.390736,91.05,99.12,38.23,0.0,29.29,25.57,59.82,22.4
5014,Los Angeles,90808,-118.122827,33.8138403,26.7,64.44,23.42,32.34,40.88,15.9,33.0,10.6
6199,Monterey ,93940,-121.8548464,36.5941325,11.56,2.74,69.57,0.0,70.75,32.7,9.73,33.4
1613,Sacramento ,95818,-121.4812453,38.5455452,39.99,37.19,84.75,0.0,12.68,66.99,36.0,7.4
10015,Sacramento ,95757,-121.4423204,38.3865578,42.56,32.35,29.99,24.66,18.98,50.27,63.4,14.3
3382,Santa Cruz,95062,-121.9911494,36.9745749,13.62,3.19,18.77,0.0,26.24,27.27,28.45,26.3
4916,San Diego,91942,-116.9947059,32.7881451,55.38,47.68,64.56,0.0,62.46,37.24,23.94,23.9
4848,Sonoma ,95405,-122.6913822,38.4427045,10.57,9.38,77.81,19.93,50.71,46.07,32.79,24.2
5029,Monterey ,93955,-121.8319794,36.6034308,10.57,2.78,14.71,0.0,11.06,72.48,47.18,33.6
3487,Tuolumne ,40,-119.6407227,37.9494993,75.12,2.3,0.39,3.76,2.16,23.83,73.65,29.0
4822,San Francisco,94112,-122.4434663,37.7096646,7.52,25.03,61.37,0.0,13.9,38.32,11.84,18.0
3913,Contra Costa,94530,-122.3121629,37.9340267,3.12,36.37,80.0,4.17,30.5,41.64,15.1,11.5
3285,Sacramento ,95843,-121.3948906,38.7139046,62.53,26.26,10.5,0.0,21.11,49.66,69.88,22.5
3869,Sacramento ,95835,-121.5189732,38.6614448,56.96,30.7,50.7,0.0,29.98,58.04,80.67,15.0
4294,Orange ,92672,-117.6066076,33.4308537,59.69,43.29,66.3,0.0,87.46,12.44,41.4,18.4
6491,Santa Clara,95136,-121.8239467,37.2635211,26.7,16.63,58.86,46.38,48.01,35.03,29.45,13.6
7267,Los Angeles,90631,-117.9753443,33.9569184,63.61,70.59,16.47,0.0,39.36,34.11,57.75,11.0
5982,Los Angeles,91106,-118.1269528,34.1384503,76.94,52.35,64.46,0.0,34.1,14.16,14.18,13.4
5524,Santa Clara,94043,-122.0743461,37.4012062,14.92,16.91,93.91,0.0,81.04,8.19,17.34,14.7
3189,Los Angeles,90046,-118.3650891,34.116659,66.96,62.13,21.12,0.0,59.56,9.28,27.33,20.6
3322,San Diego,92065,-116.8935971,33.0328545,70.52,8.4,14.15,0.0,23.26,17.31,48.48,17.4
4028,San Diego,92126,-117.1397621,32.9209153,48.45,44.54,47.21,0.0,19.35,33.57,31.24,25.4
10048,Riverside ,92592,-117.1043423,33.4732265,71.66,21.42,39.19,0.0,70.59,30.35,86.63,16.0
2779,Fresno ,93664,-119.0010211,37.2229999,44.99,1.31,0.6,14.93,0.41,34.72,19.78,15.4
3665,Santa Cruz,95060,-122.0412823,36.9697003,13.62,4.12,66.12,20.52,31.38,18.38,21.44,26.3
3207,San Diego,92103,-117.1518924,32.7529964,32.15,47.21,95.31,0.0,57.08,38.88,17.07,29.9
5517,Sacramento ,95823,-121.4333155,38.4459816,39.99,29.73,17.75,0.0,13.41,98.45,98.74,22.1
5517,Los Angeles,93551,-118.2221613,34.6227294,88.7,7.67,5.41,0.0,7.98,53.64,64.69,11.8
4195,Placer ,95678,-121.2990485,38.783729,65.36,18.31,55.35,0.0,59.2,46.25,83.64,6.5
2606,Sonoma ,95448,-122.9724857,38.6117558,11.69,2.54,4.29,70.03,17.06,24.96,13.27,18.8
3686,Santa Clara,94041,-122.0804482,37.3908176,14.92,15.56,85.12,0.0,71.48,7.74,12.56,22.1
3416,Santa Clara,95123,-121.8246272,37.2411193,29.89,15.33,48.81,0.0,75.33,58.86,43.58,10.0
2380,Orange ,92649,-118.0283992,33.7225855,29.89,58.98,25.28,0.0,36.24,13.86,23.59,21.6
9543,Orange ,92886,-117.7919997,33.9056824,59.85,80.01,48.57,0.0,18.04,9.36,31.09,8.1
8127,Santa Barbara,93101,-119.7302749,34.4120592,20.85,11.41,21.99,0.0,57.91,5.86,1.28,28.7
3182,Trinity ,96041,-123.2643313,40.535597,20.93,0.45,0.27,30.21,0.28,33.33,76.38,47.3
2026,Ventura ,93023,-119.1956252,34.4205324,55.38,29.74,6.07,57.55,11.53,29.74,11.84,21.9
7248,Santa Cruz,95003,-121.9249795,36.9870654,14.92,3.93,63.95,36.52,79.2,10.21,5.58,18.1
3874,Los Angeles,93536,-118.2230412,34.6382723,88.7,7.6,13.96,0.0,6.53,49.25,43.02,11.5
3204,Orange ,92651,-117.7535469,33.6016816,64.73,46.6,16.33,0.0,74.03,4.71,1.36,25.0
6342,Orange ,92630,-117.7046343,33.649152,66.81,47.55,44.85,99.07,51.39,13.47,40.25,10.1
4175,Shasta ,96088,-121.7413167,40.4793626,61.03,2.63,1.0,66.79,0.3,47.73,69.79,33.9
6043,Contra Costa,94564,-122.2510378,37.9837578,7.52,29.55,28.86,5.62,53.63,50.85,33.67,17.4
8108,Sacramento ,95758,-121.4340912,38.4284513,39.99,30.24,18.02,0.0,54.45,59.77,76.76,10.3
4110,Orange ,92630,-117.6944778,33.6397121,67.9,37.01,31.62,1.93,34.09,17.72,52.16,8.4
6437,San Diego,92057,-117.3150563,33.2501756,37.57,41.75,12.66,0.0,30.01,11.55,15.78,25.0
