Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
5265,Sacramento ,95610,-121.2551672,38.7059233,73.93,17.81,22.78,0.0,42.57,60.63,57.82,32.4
4299,Santa Barbara,93105,-119.7377491,34.4348903,25.87,1.86,22.74,64.27,73.03,15.45,9.04,19.3
4632,Los Angeles,90278,-118.3749726,33.8764601,40.49,81.66,64.29,0.0,48.67,14.7,13.1,17.3
4469,Mendocino ,95482,-123.2304257,39.1424071,22.34,1.86,12.27,49.17,12.85,86.0,28.9,26.2
3063,Los Angeles,90503,-118.3586819,33.8537952,40.49,81.66,48.87,0.0,53.75,19.4,25.15,13.7
4999,San Diego,91902,-117.0130151,32.6602275,25.87,69.14,23.26,0.0,43.36,18.03,16.64,12.9
7957,Santa Clara,94087,-122.0369674,37.3448183,16.94,52.61,77.52,0.0,43.93,2.61,12.92,23.3
4197,Contra Costa,94531,-121.7692731,37.967884,31.84,17.81,42.38,0.0,21.84,96.23,89.86,17.4
5707,San Mateo,94061,-122.2335642,37.4662884,11.08,40.92,45.56,63.12,14.36,58.01,17.06,16.4
4428,San Diego,92123,-117.1428842,32.7860364,31.84,42.86,87.8,0.0,85.02,23.26,6.63,18.8
3086,Sacramento ,95831,-121.5288152,38.4819076,60.88,30.7,35.33,0.0,8.48,56.09,41.8,8.9
6187,Santa Clara,95125,-121.89284,37.2931927,22.34,52.61,86.76,0.0,33.56,35.37,23.54,9.7
2373,Orange ,92692,-117.6404935,33.6324425,64.8,30.7,17.17,0.0,16.48,14.59,44.27,11.2
7034,Riverside ,92592,-116.9898216,33.4497328,82.1,4.73,5.2,32.48,9.32,13.66,57.03,9.6
6664,Los Angeles,91301,-118.7795834,34.1504051,69.23,40.92,35.48,10.87,83.59,7.46,28.4,9.0
2699,Los Angeles,90712,-118.1294697,33.8646532,40.49,69.14,66.4,20.36,34.23,47.86,41.54,18.0
4166,Contra Costa,94509,-121.8155925,37.9865794,25.87,17.81,27.26,0.0,19.44,99.61,95.72,36.1
3690,Orange ,92656,-117.7170668,33.5832392,60.88,30.7,51.46,0.0,54.88,11.01,18.19,13.5
4747,San Diego,92129,-117.0908369,32.9901496,40.49,52.61,48.36,0.0,89.9,4.09,2.69,11.4
6801,San Diego,91901,-116.7811501,32.8287974,82.1,69.14,8.95,0.0,29.83,28.86,31.84,29.1
3407,Los Angeles,91361,-118.8174173,34.1447221,69.23,40.92,26.68,0.0,53.21,4.34,34.96,15.5
1771,Butte ,95973,-121.894685,39.7660786,60.88,40.92,30.75,76.56,2.71,29.36,41.09,39.0
5880,San Diego,92129,-117.1190243,32.9493661,40.49,40.92,37.25,0.0,80.72,10.02,9.15,20.1
2923,Shasta ,96003,-122.2860952,40.7399422,31.84,4.73,5.8,0.0,7.08,59.0,55.94,48.5
3601,Contra Costa,94518,-122.0423399,37.9413456,22.34,17.81,44.52,0.0,62.19,50.44,27.17,13.1
3253,Los Angeles,90803,-118.1351139,33.7629063,31.84,66.23,39.33,0.0,39.67,21.95,45.57,18.7
5127,San Luis Obispo,93401,-120.657254,35.2687981,16.94,11.94,21.58,25.31,49.87,26.82,18.34,41.0
2728,San Francisco,94118,-122.4564254,37.7782427,7.58,30.7,98.52,0.0,26.14,11.81,8.66,23.5
2985,Alameda ,94539,-121.9198352,37.482983,16.94,40.92,90.7,0.0,83.85,8.76,29.06,6.2
4545,San Francisco,94133,-122.4075581,37.8022725,7.58,30.7,99.78,0.0,39.23,31.87,4.43,15.7
3703,Alameda ,94609,-122.2574628,37.8482107,7.58,30.7,94.4,0.0,73.68,69.93,11.57,16.8
5103,Sonoma ,95476,-122.4393662,38.318835,16.94,10.74,8.1,56.2,29.44,16.28,37.53,25.2
2416,San Diego,92128,-117.0682214,33.0159951,53.02,52.61,23.31,37.85,78.17,6.57,24.74,26.0
3408,El Dorado,95709,-120.6900981,38.7487648,82.1,8.72,10.6,62.95,8.77,47.11,45.34,18.8
5201,San Bernardino,91739,-117.556851,34.152255,98.18,83.99,49.55,0.0,75.76,7.74,25.15,9.8
3254,San Diego,92122,-117.1916155,32.8501753,40.49,40.92,71.36,66.03,87.32,4.54,4.77,19.4
6921,San Diego,92128,-117.0877455,32.9526715,40.49,42.86,51.09,0.0,84.48,3.94,12.64,11.3
6978,Sonoma ,95405,-122.660775,38.4493765,7.58,7.76,39.66,21.23,44.69,39.4,18.34,28.4
3676,San Diego,91977,-116.9900814,32.7222385,31.84,69.14,12.41,0.0,34.53,79.33,40.09,20.4
2933,Napa ,94599,-122.3669283,38.3955272,16.94,20.16,21.73,70.64,50.55,9.08,6.5,21.4
2642,Alameda ,94705,-122.2587175,37.8588968,7.58,30.7,94.4,0.0,47.88,23.13,7.13,30.9
3327,Orange ,92867,-117.8056228,33.831656,64.8,66.23,12.56,27.39,20.27,9.46,11.28,13.6
2978,Santa Clara,94043,-122.1006423,37.409233,16.94,40.92,72.98,0.0,30.61,7.84,26.7,11.0
1446,Los Angeles,91311,-118.6106718,34.3160081,82.1,42.86,13.84,0.0,87.38,20.96,20.35,18.0
4505,Orange ,92647,-118.0193307,33.7074614,40.49,66.23,20.85,0.0,48.99,20.99,26.24,15.2
2476,San Diego,92024,-117.2904158,33.0576984,31.84,52.61,24.31,67.56,94.84,6.45,12.78,21.7
4238,San Francisco,94116,-122.4804177,37.7460215,7.58,20.16,92.88,0.0,88.06,17.73,23.04,23.4
4024,San Diego,92064,-117.0283696,32.9677095,53.02,52.61,15.61,0.0,24.73,14.8,30.84,17.5
4797,Sacramento ,95628,-121.3002417,38.656309,69.23,32.61,30.39,0.0,58.19,45.14,32.63,19.1
4713,Solano ,95688,-122.0115118,38.3703216,31.84,17.81,12.77,58.52,3.12,82.83,68.68,9.5
4833,Orange ,92886,-117.7948035,33.8780654,69.23,69.14,72.27,47.4,36.31,11.52,31.64,13.8
5622,San Diego,91941,-116.9481393,32.7589751,53.02,66.23,20.41,41.66,54.31,23.06,10.68,18.7
3659,San Diego,92124,-117.1102052,32.8336423,40.49,40.92,41.13,0.0,79.58,22.96,15.38,15.5
6143,San Diego,92071,-116.9941684,32.8723023,40.49,52.61,19.27,0.0,20.62,39.92,50.21,14.4
5040,Sacramento ,95843,-121.3548798,38.7226029,69.23,30.7,28.65,0.0,,58.85,60.03,23.8
7603,San Mateo,94010,-122.3898031,37.5815575,7.58,32.61,51.74,0.0,57.24,11.51,3.22,19.2
2777,San Diego,92024,-117.2996671,33.0572295,31.84,52.61,22.56,69.01,37.96,6.45,12.78,22.6
4992,San Diego,92122,-117.2274041,32.8599014,31.84,40.92,60.3,0.0,95.43,2.66,5.4,31.7
3853,Marin ,94901,-122.5305318,37.9815305,7.58,10.74,33.95,0.0,87.89,28.13,14.25,23.2
3267,Santa Cruz,95003,-121.913426,36.9717451,16.94,17.81,19.85,10.15,66.29,15.83,8.58,21.0
7689,Sacramento ,95835,-121.5182326,38.6726382,60.88,30.7,29.41,0.0,13.44,59.69,76.14,24.9
5486,San Diego,92021,-116.8941897,32.8295319,60.88,66.23,19.14,0.0,69.06,62.17,38.95,19.3
5195,Shasta ,96065,-121.994176,40.8731168,40.49,2.42,1.28,29.05,1.35,10.34,30.84,33.4
6269,Santa Cruz,95003,-121.8771977,36.9736247,16.94,11.8,9.87,78.57,41.91,15.83,8.58,21.8
5535,San Diego,92131,-117.1057659,32.9282044,40.49,40.92,50.85,0.0,96.42,3.57,10.9,9.7
6523,Alameda ,94552,-122.0152514,37.7272587,16.94,20.16,32.2,1.73,82.97,12.53,49.68,14.7
5300,San Francisco,94122,-122.5104339,37.7566148,7.58,17.81,91.05,0.0,22.26,7.43,8.37,22.5
4505,Los Angeles,91006,-118.0470542,34.1553775,69.23,42.86,39.63,0.0,91.25,3.4,13.69,13.6
2556,San Francisco,94115,-122.4325551,37.7908976,7.58,30.7,98.52,0.0,47.93,50.8,9.56,10.9
5098,Los Angeles,90808,-118.122827,33.8138403,31.84,66.23,55.58,34.94,25.52,17.38,34.43,12.5
6705,Riverside ,92591,-117.1047166,33.5207723,82.1,4.73,21.74,46.71,13.62,15.19,66.09,12.8
1896,Los Angeles,91384,-118.6355485,34.4635721,85.21,32.61,21.89,0.0,13.05,4.53,30.57,9.4
4985,San Luis Obispo,93422,-120.6548827,35.4934879,31.84,18.03,11.76,45.98,24.79,41.24,28.62,32.7
2937,Los Angeles,90066,-118.4382414,34.0166822,53.02,81.66,84.41,0.0,77.52,24.46,22.07,14.9
1881,Del Norte,95531,-124.1930607,41.7755135,16.94,0.31,5.59,0.0,28.51,75.41,98.99,55.3
3544,San Francisco,94112,-122.4262823,37.7261197,7.58,30.7,95.74,0.0,20.78,40.95,14.0,26.3
3859,Alameda ,94550,-121.8009991,37.6672948,25.87,30.7,61.68,56.72,20.8,26.67,63.65,7.6
4106,San Diego,92011,-117.3269889,33.1220083,31.84,42.86,35.16,95.64,91.13,6.47,19.0,17.5
4320,Placer ,95678,-121.2771141,38.789047,73.93,17.81,46.1,0.0,77.44,53.19,63.35,12.2
3908,Riverside ,92260,-116.382169,33.7488598,98.18,10.74,27.32,0.0,26.61,26.68,20.12,30.3
3437,El Dorado,95682,-120.9937862,38.6862022,77.87,30.7,6.78,13.4,20.1,23.99,40.41,38.7
3906,San Bernardino,91784,-117.6607959,34.1280325,91.1,92.89,50.49,2.35,74.81,27.62,46.1,9.6
5604,Los Angeles,91207,-118.2629218,34.1823785,73.93,69.14,50.65,0.0,45.47,4.89,15.43,13.3
3404,Orange ,92869,-117.8204295,33.7769301,60.88,52.61,33.29,0.0,99.87,8.83,8.28,19.8
5972,San Diego,92129,-117.1186741,32.9332185,40.49,40.92,29.48,0.0,96.75,3.63,1.2,20.4
7167,Santa Cruz,95076,-121.7979629,37.001101,22.34,11.8,5.43,94.18,26.02,23.74,2.82,19.1
3234,San Mateo,94402,-122.3377716,37.5294551,11.08,40.92,29.55,54.19,50.5,40.62,6.82,6.0
3492,San Francisco,94123,-122.4447181,37.8049898,7.58,30.7,98.78,0.0,44.65,2.12,6.06,8.1
2490,Orange ,92604,-117.7807058,33.6856826,60.88,40.92,82.86,87.43,17.07,6.82,5.77,12.9
2678,Orange ,92886,-117.7692769,33.8986741,69.23,81.66,40.26,0.0,13.07,9.29,31.12,5.6
3596,Sacramento ,95831,-121.5470459,38.489903,60.88,30.7,19.46,55.09,4.41,56.09,41.8,22.8
4733,San Diego,92116,-117.1417318,32.7603326,25.87,52.61,76.91,0.0,30.74,39.13,16.92,24.6
5975,San Mateo,94019,-122.4708033,37.521253,7.58,32.61,8.94,90.44,8.23,38.69,5.93,17.5
1930,Ventura ,91320,-118.986805,34.1023158,60.88,40.92,1.58,35.7,8.89,0.36,1.1,14.5
4173,Santa Clara,95148,-121.7977322,37.3413456,22.34,52.61,47.45,3.08,12.86,23.96,26.7,22.1
766,Los Angeles,91362,-118.7998264,34.1572716,69.23,40.92,17.37,16.45,69.16,14.87,27.69,10.3
4313,Ventura ,91362,-118.8320102,34.1843442,64.8,40.92,26.71,0.0,56.82,22.0,39.9,5.0
3182,Orange ,90740,-118.1069698,33.7393938,31.84,66.23,17.0,0.0,56.44,18.73,50.41,14.3
3030,Riverside ,92270,-116.4015518,33.7631302,100.0,10.74,25.64,0.0,25.37,16.74,29.21,24.3
4795,Fresno ,93619,-119.5618119,37.004659,91.1,54.48,2.56,18.32,3.97,9.03,6.28,24.0
3907,Los Angeles,91775,-118.1107586,34.1081475,69.23,66.23,50.52,0.0,41.99,5.21,3.22,13.5
5485,Los Angeles,91030,-118.1449225,34.108241,69.23,66.23,64.72,0.0,49.14,2.77,12.78,11.6
7819,Marin ,94947,-122.5643084,38.0792992,11.08,10.74,17.39,0.0,55.11,25.81,2.32,24.1
4249,Orange ,92637,-117.7260302,33.601944,60.88,30.7,56.37,0.0,31.21,8.18,9.56,16.9
6003,Sacramento ,95757,-121.4250605,38.3868483,53.02,30.7,30.73,11.84,9.35,53.67,73.27,22.1
3596,Santa Barbara,93111,-119.8068138,34.4465699,25.87,1.86,26.21,51.87,56.24,25.58,4.18,20.1
4143,San Mateo,94044,-122.4859426,37.6364758,7.58,30.7,26.12,0.0,22.73,55.72,49.13,19.3
3458,Los Angeles,90046,-118.3650891,34.116659,69.23,81.66,65.86,0.0,73.54,8.86,34.21,19.1
4866,Humboldt ,95501,-124.1501286,40.7886073,0.24,7.76,15.82,0.0,64.04,92.17,69.65,43.0
4475,Santa Clara,95032,-121.9811671,37.2575105,22.34,52.61,50.22,63.47,79.57,2.56,2.03,9.3
5281,Humboldt ,95519,-124.0533616,40.9331482,0.24,7.76,5.77,50.83,3.96,79.7,45.12,32.8
2866,San Diego,92084,-117.2360535,33.237727,40.49,32.61,32.66,95.81,35.52,35.63,30.84,26.7
7195,Sacramento ,95835,-121.532096,38.6780725,60.88,30.7,29.41,32.83,62.05,54.11,66.92,12.9
8442,San Bernardino,92278,-116.1378978,34.4587143,91.1,4.87,4.34,0.0,0.01,10.55,44.86,50.1
6374,Los Angeles,90402,-118.5076229,34.0293136,53.02,69.14,62.66,0.0,57.78,0.62,4.49,16.1
6018,San Mateo,94038,-122.4994673,37.5417779,7.58,30.7,6.4,85.84,2.58,34.2,8.28,11.2
2541,Ventura ,93023,-119.2618887,34.4587926,73.93,32.61,3.76,61.57,16.36,38.25,52.51,14.2
4123,Orange ,92614,-117.8217375,33.6802504,53.02,40.92,56.88,0.0,21.02,7.33,18.1,19.0
3939,Del Norte,95531,-124.204051,41.7443155,16.94,0.31,3.75,0.0,38.88,75.41,98.99,65.7
2353,Nevada ,95949,-121.1052406,39.1744248,77.87,4.73,5.95,4.99,6.44,28.06,38.42,29.0
5021,San Francisco,94116,-122.4901861,37.7461534,7.58,17.81,92.88,0.0,67.35,17.73,23.04,18.9
3523,San Mateo,94404,-122.2630195,37.5606971,11.08,30.7,34.9,0.0,12.85,10.91,17.59,7.0
8042,Santa Clara,95124,-121.9426217,37.2581371,22.34,52.61,67.24,0.0,82.91,8.08,8.86,17.2
7976,Orange ,92688,-117.6187322,33.617141,64.8,30.7,15.18,0.0,36.85,4.21,14.0,13.9
2087,San Diego,91913,-116.9844864,32.6590401,25.87,83.99,46.5,0.0,18.4,2.9,0.62,6.2
6400,San Francisco,94121,-122.5098633,37.7824907,7.58,17.81,87.33,0.0,12.04,8.94,11.23,25.0
4040,San Diego,92107,-117.243159,32.751974,25.87,54.48,41.79,0.0,42.31,35.57,20.92,39.4
2222,Santa Clara,95014,-122.0102662,37.3171027,16.94,52.61,53.67,0.0,23.67,1.11,17.68,12.5
2785,Plumas ,95934,-120.9109355,40.0916592,69.23,4.89,0.86,27.77,1.99,16.23,21.59,42.4
4284,Los Angeles,90808,-118.0984125,33.8242122,40.49,66.23,38.47,17.42,19.66,26.23,51.56,12.9
4493,Los Angeles,91354,-118.5520012,34.4538482,98.18,40.92,74.95,0.0,29.59,8.02,54.39,14.5
4909,Fresno ,93657,-119.3805297,36.9057665,98.18,42.86,1.75,54.71,1.87,9.21,4.65,29.7
2578,Kern ,93312,-119.1367221,35.3762338,91.1,99.64,63.67,0.0,21.39,16.79,49.13,7.7
3288,Marin ,94904,-122.5282641,37.9456796,7.58,11.8,37.17,0.0,69.37,11.86,7.51,14.4
3093,Yolo ,95695,-121.7872092,38.6661851,53.02,10.74,14.76,0.0,23.77,64.44,60.38,16.7
2267,Yolo ,95616,-121.7555757,38.5536229,40.49,17.81,19.7,29.71,13.37,13.04,33.29,46.6
3059,Placer ,95661,-121.2543801,38.7237694,73.93,17.81,20.78,0.0,45.42,52.71,71.05,21.9
3624,San Luis Obispo,93401,-120.620955,35.2430451,16.94,11.94,9.1,78.77,21.54,26.82,18.34,21.6
5472,Sacramento ,95630,-121.173807,38.7028284,77.87,20.16,14.18,0.0,47.05,15.45,44.38,16.2
5130,Sonoma ,94931,-122.6934004,38.3222713,7.58,7.76,47.89,24.83,22.58,41.75,22.57,27.4
7055,Los Angeles,91307,-118.6570809,34.1918593,77.87,52.61,9.26,0.0,35.76,34.53,34.33,20.3
5129,Sacramento ,95831,-121.5338651,38.4908393,60.88,30.7,31.82,0.0,9.45,56.09,41.8,14.4
3603,Sonoma ,95409,-122.6641385,38.4784138,7.58,7.76,28.36,46.4,20.99,41.88,41.8,28.1
9511,Riverside ,92562,-117.2443765,33.5246081,77.87,17.81,12.16,25.14,1.8,27.55,68.45,12.9
5137,San Francisco,94118,-122.475543,37.7767698,7.58,20.16,93.29,0.0,68.12,9.57,8.58,14.4
1265,Modoc ,96104,-120.0968999,41.5761782,60.88,2.38,0.04,0.0,0.05,29.65,78.18,41.0
2524,Orange ,92653,-117.6841854,33.5831592,64.8,30.7,43.82,0.0,91.06,25.93,50.55,15.7
9554,Santa Barbara,93455,-120.4257095,34.9079217,16.94,1.86,36.55,93.32,32.84,30.78,18.03,19.4
2700,Nevada ,95949,-121.1947188,39.1006443,73.93,10.74,2.44,27.42,0.71,30.76,48.07,30.8
2625,San Francisco,94109,-122.4274293,37.7926193,7.58,30.7,98.58,0.0,54.64,47.5,8.96,11.8
5665,Orange ,92656,-117.7106408,33.5707126,60.88,30.7,51.24,0.0,35.54,3.42,3.69,21.0
3566,El Dorado,51,-120.4220948,38.8821468,73.93,7.82,0.57,50.69,3.48,28.28,31.12,31.0
5021,Madera ,93614,-119.7721217,37.1853582,91.1,93.64,3.51,16.62,4.15,19.97,50.01,26.6
3846,San Mateo,94044,-122.4918058,37.6532841,7.58,30.7,62.55,0.0,29.6,49.07,38.65,16.0
4409,Humboldt ,95542,-123.9644534,40.1577117,7.58,8.93,1.43,0.0,0.35,37.39,51.32,47.2
4139,Los Angeles,90275,-118.4075895,33.7558674,40.49,81.66,9.02,0.0,7.41,1.4,9.43,16.1
4319,Sonoma ,95472,-122.794423,38.3374068,7.58,7.76,8.19,66.1,6.35,20.45,4.89,19.9
3811,San Francisco,94109,-122.4247493,37.7937758,7.58,30.7,98.61,0.0,52.74,40.91,6.5,8.7
2235,Los Angeles,91387,-118.4042026,34.4087694,85.21,40.92,19.88,0.0,62.69,27.12,37.69,13.9
6526,Alameda ,94502,-122.2406697,37.7334484,7.58,30.7,50.75,0.0,12.22,30.28,9.56,8.5
4547,Orange ,92648,-118.0028204,33.6760101,40.49,66.23,17.31,0.0,20.19,19.64,33.89,14.5
7902,Yolo ,95618,-121.722018,38.5558571,40.49,17.81,28.97,24.13,50.06,9.8,9.81,35.5
5010,Los Angeles,91354,-118.5457784,34.4462571,98.18,40.92,82.23,0.0,44.02,9.3,59.18,11.0
6771,Orange ,92620,-117.7621304,33.7055501,60.88,40.92,89.67,96.75,9.36,13.23,20.51,12.1
2871,Sacramento ,95662,-121.2087748,38.7023418,77.87,20.16,15.87,84.38,37.25,33.31,57.03,19.4
4046,Calaveras ,95247,-120.4761869,38.1257461,73.93,4.74,2.3,36.15,13.16,9.71,26.99,39.6
3091,Los Angeles,90046,-118.3530199,34.1114184,69.23,81.66,67.62,0.0,52.58,5.24,15.02,19.9
1293,Napa ,94515,-122.5282377,38.6339801,11.08,4.75,4.74,69.7,11.03,8.03,2.37,26.5
3469,Orange ,92604,-117.7907468,33.6926896,60.88,40.92,41.1,0.0,24.58,18.18,23.79,17.2
13665,San Diego,92078,-117.1809654,33.1159777,53.02,52.61,50.77,26.66,15.48,7.12,11.49,25.0
4416,San Francisco,94122,-122.4807924,37.7624848,7.58,20.16,93.29,0.0,67.61,15.32,20.92,19.2
5119,Orange ,92610,-117.6498083,33.6829142,64.8,32.61,13.2,35.77,28.75,0.69,10.07,7.8
6452,Los Angeles,90277,-118.3827737,33.8496251,40.49,81.66,46.94,28.12,37.44,8.3,15.53,11.1
6126,Santa Clara,95014,-122.0617266,37.2991911,16.94,52.61,24.38,9.7,12.87,0.52,7.84,5.2
5617,Solano ,95687,-121.9444369,38.3401253,31.84,17.81,34.0,30.47,8.46,80.15,69.98,23.2
6696,Orange ,92692,-117.6482115,33.5758253,64.8,30.7,21.1,0.0,31.57,14.59,44.27,14.3
5083,San Francisco,94117,-122.4477884,37.7741958,7.58,30.7,98.52,0.0,62.34,23.91,21.04,20.8
7683,Riverside ,92592,-117.1030729,33.4952197,82.1,3.92,30.04,1.84,15.04,18.02,72.77,10.8
4232,San Francisco,94118,-122.4524293,37.7887307,7.58,30.7,98.52,0.0,44.87,15.04,7.84,18.4
4396,Monterey ,93955,-121.8432526,36.6015572,11.08,3.92,44.03,0.0,16.61,56.4,25.62,52.2
4557,Solano ,94534,-122.0507327,38.2950726,25.87,17.81,35.27,0.0,83.22,60.98,65.19,6.8
3608,Kern ,93225,-118.9619081,34.8027858,85.21,1.86,1.8,0.0,3.37,17.68,44.86,44.8
6387,Los Angeles,93551,-118.2221613,34.6227294,91.1,7.76,8.15,0.0,20.43,42.0,72.53,18.4
6794,Contra Costa,94595,-122.0543368,37.8736123,16.94,17.81,51.62,11.46,92.39,20.61,14.72,6.6
2348,San Mateo,94403,-122.3234915,37.5405075,11.08,32.61,38.51,72.75,68.17,25.53,5.87,5.2
5648,Riverside ,92203,-116.2852631,33.7366154,91.1,17.81,37.98,70.08,25.6,9.9,13.69,19.0
2984,Los Angeles,91436,-118.4786421,34.1404819,73.93,66.23,41.82,0.0,97.51,6.89,20.12,6.5
2585,Sacramento ,95608,-121.3394431,38.5863682,69.23,40.92,20.93,0.0,27.89,89.5,37.88,5.6
5118,Ventura ,93021,-118.8749096,34.2697479,64.8,40.92,14.55,66.38,23.36,29.61,47.76,10.9
3395,Ventura ,91320,-118.9022684,34.1808192,60.88,40.92,21.56,0.0,78.22,15.67,45.82,14.3
3725,Los Angeles,90815,-118.1251759,33.7921434,31.84,66.23,65.14,0.0,45.36,21.54,42.2,15.0
5625,Solano ,95687,-121.9443575,38.3572485,31.84,17.81,36.75,31.09,8.12,80.15,69.98,8.2
3874,San Luis Obispo,93405,-120.6569365,35.2929314,16.94,11.94,19.79,43.73,56.8,2.64,6.89,80.5
3543,Santa Clara,95148,-121.7892724,37.3276397,22.34,52.61,18.83,0.0,25.98,26.33,31.64,13.6
3828,San Mateo,94044,-122.508165,37.5910371,7.58,30.7,12.69,9.94,39.78,55.72,49.13,16.9
3406,Yolo ,95616,-121.7731005,38.5524621,40.49,17.81,17.95,0.0,27.26,13.04,33.29,39.1
4582,Santa Clara,95148,-121.7764533,37.3313031,22.34,52.61,18.83,11.53,6.6,26.33,31.64,11.2
3738,Contra Costa,94505,-121.6070438,37.9005821,40.49,17.81,10.68,63.89,12.62,53.05,59.64,11.4
3790,Contra Costa,94598,-122.031045,37.9314923,22.34,17.81,28.95,0.0,51.7,29.67,25.27,12.3
3240,San Mateo,94014,-122.4443609,37.7054512,7.58,30.7,73.08,0.0,27.69,66.86,17.68,17.3
6403,Alameda ,94552,-121.9830876,37.6518042,16.94,30.7,10.95,21.57,49.07,31.7,50.01,6.7
1362,San Luis Obispo,93401,-120.5594692,35.2737346,16.94,8.96,1.79,58.66,9.2,3.44,2.48,34.0
3479,Orange ,92886,-117.7847204,33.8699584,69.23,69.14,54.44,0.0,8.76,16.38,44.58,18.5
10001,Sonoma ,95404,-122.7071615,38.4857501,7.58,7.76,25.84,53.98,38.54,14.5,2.48,6.1
3029,San Diego,92103,-117.1858941,32.7530053,25.87,54.48,88.4,0.0,84.84,36.45,23.4,13.3
6590,San Diego,92107,-117.235253,32.7451404,25.87,54.48,41.79,0.0,30.57,29.7,15.21,26.7
3581,Orange ,92612,-117.8126304,33.6518934,53.02,40.92,17.65,23.96,34.01,1.0,0.54,23.2
2798,Los Angeles,91384,-118.7322957,34.5530069,82.1,8.67,2.69,0.0,77.55,18.91,81.35,16.0
7210,Los Angeles,91108,-118.1222337,34.1202462,73.93,54.48,51.57,0.0,22.23,1.17,5.62,11.7
5315,Los Angeles,91001,-118.1374464,34.2022911,69.23,42.86,9.73,46.88,21.34,52.86,36.67,13.8
2369,San Diego,92029,-117.0934081,33.0672688,53.02,52.61,30.38,31.93,76.48,8.25,16.72,12.8
3831,San Francisco,94122,-122.4906443,37.7526805,7.58,17.81,92.93,0.0,55.9,5.55,5.31,25.8
6591,Sonoma ,95404,-122.6518817,38.3855179,7.58,7.76,15.47,62.29,27.17,23.34,4.36,21.2
4328,Orange ,92630,-117.665172,33.644694,64.8,30.7,26.85,12.19,32.81,12.39,23.94,15.0
4287,Orange ,92646,-117.9840914,33.664929,40.49,54.48,26.02,0.0,33.95,12.27,9.26,12.7
8075,Alameda ,94550,-121.8054596,37.5511338,22.34,32.61,14.59,41.27,73.46,20.46,42.55,7.5
3343,Orange ,92780,-117.8143983,33.7587899,60.88,52.61,25.79,14.47,57.74,23.01,14.25,18.2
4372,Placer ,95661,-121.2401149,38.738963,73.93,17.81,34.37,0.0,40.81,54.82,75.5,27.9
3865,Los Angeles,91356,-118.5563556,34.142864,77.87,52.61,16.39,0.0,14.61,29.47,23.79,7.8
3517,San Diego,92126,-117.1381437,32.9272107,40.49,40.92,23.9,0.0,11.32,33.52,32.95,17.9
6193,San Francisco,94112,-122.4461642,37.7296356,7.58,30.7,95.74,0.0,80.36,28.86,11.76,13.3
3243,San Francisco,94118,-122.4754787,37.7833793,7.58,20.16,93.29,0.0,64.67,8.0,6.06,14.0
1645,San Bernardino,92277,-116.0639699,34.1916824,98.18,1.86,4.18,0.0,10.88,39.96,94.43,30.5
5683,Los Angeles,90049,-118.4768543,34.0472018,53.02,69.14,62.15,3.05,53.43,1.82,6.69,15.0
3633,Alameda ,94705,-122.248923,37.8618413,7.58,30.7,94.4,0.0,40.69,12.17,6.42,45.6
2126,Los Angeles,91741,-117.8642543,34.1611414,85.21,54.48,10.27,0.0,3.31,31.41,39.5,4.9
4120,Santa Cruz,95060,-122.0633466,37.0197696,22.34,40.92,16.78,12.5,26.29,7.8,9.56,16.5
3885,Los Angeles,90064,-118.4122005,34.0444598,53.02,81.66,82.24,0.0,88.16,12.65,37.69,11.5
2577,Ventura ,93001,-119.2710679,34.2875031,53.02,40.92,29.01,0.0,34.38,56.17,57.03,16.7
3082,San Benito,95023,-121.360018,36.80466,25.87,1.86,15.63,52.84,12.88,69.06,86.21,8.2
1859,Contra Costa,94563,-122.216662,37.8838155,7.58,30.7,23.71,0.0,82.48,7.28,9.81,4.6
5401,Riverside ,92253,-116.3111037,33.6653271,91.1,17.81,6.7,0.0,9.47,26.46,42.55,36.3
2568,Santa Barbara,93436,-120.4486596,34.6348033,22.34,1.86,10.96,23.65,9.73,65.39,80.64,34.6
2924,San Francisco,94114,-122.4324782,37.7670961,7.58,30.7,98.52,0.0,25.09,14.0,22.07,17.8
4219,Los Angeles,93536,-118.2230412,34.6382723,91.1,7.76,9.48,55.19,19.51,41.24,56.14,19.4
3499,Los Angeles,90210,-118.4005365,34.1171681,64.8,81.66,29.12,32.41,69.76,4.91,18.56,10.6
2502,Orange ,92648,-117.9924346,33.6509015,40.49,54.48,25.72,0.0,30.77,19.52,33.65,16.3
5693,Monterey ,93940,-121.8548464,36.5941325,11.08,3.92,40.78,0.0,36.08,14.15,1.45,30.4
4865,Sonoma ,94951,-122.6340481,38.3441037,11.08,8.67,10.98,58.21,35.73,17.02,5.62,21.2
7328,Santa Barbara,93117,-119.891155,34.4266384,25.87,1.86,6.8,0.0,31.24,31.28,19.2,29.3
3136,Alameda ,94610,-122.2190899,37.8121648,7.58,30.7,89.23,0.0,78.98,51.4,10.77,17.2
4521,Santa Clara,95118,-121.9014215,37.2478149,22.34,52.61,30.95,0.0,68.96,22.25,14.86,27.1
4922,San Diego,92024,-117.2529532,33.0362413,31.84,52.61,35.15,56.48,52.81,5.61,10.15,12.1
4453,Marin ,94965,-122.4787962,37.8556031,7.58,17.81,23.73,0.0,81.26,40.81,11.99,12.0
