Total Population,California County,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty
4418,Los Angeles,5.67,76.01,53.43,0.0,69.88,28.86,20.90614887
7183,Contra Costa,27.17,24.86,47.65,0.0,47.69,87.29,31.74356071
6670,Santa Cruz,0.0,10.49,32.48,98.77,21.19,51.76,32.63985206
3628,Los Angeles,41.44,77.96,87.18,0.0,50.56,51.54,28.5077951
5346,Santa Clara,13.07,40.61,75.19,25.87,93.21,17.97,26.67156503
3289,Los Angeles,33.23,77.76,86.31,0.0,66.85,24.83,21.66105499
5984,San Diego,43.34,38.83,49.65,47.86,66.18,29.0,31.5245478
3961,Fresno ,89.71,93.09,73.47,0.0,32.29,37.52,20.03929273
3441,Los Angeles,2.29,61.69,97.72,0.0,72.88,14.01,17.31242312
3592,San Diego,7.59,27.13,48.01,0.0,86.17,38.53,60.46213094
4199,Los Angeles,74.0,62.99,41.52,0.0,58.97,48.38,15.91419307
6288,Ventura ,0.0,28.36,39.18,37.03,22.44,44.51,51.73419773
4210,Santa Barbara,0.0,3.13,21.18,81.27,15.67,41.61,53.18932656
6357,Los Angeles,6.06,63.18,94.95,8.3,88.42,27.85,15.71728256
5640,San Diego,34.63,12.5,14.02,2.56,34.12,18.35,47.21910563
6027,Santa Clara,15.71,37.76,61.52,50.15,81.81,29.2,11.41439206
9422,Lassen ,,,3.15,80.11,0.75,38.14,12.9281768
4316,Los Angeles,73.02,51.37,29.81,0.0,30.68,26.69,17.95344549
6437,San Bernardino,93.38,46.65,12.0,0.0,18.26,83.98,46.55839134
4325,Los Angeles,0.0,62.44,59.32,0.0,38.01,54.97,52.06032858
3898,Los Angeles,37.53,76.96,79.37,0.0,46.66,12.46,18.84688605
5016,Napa ,0.86,10.13,35.62,62.47,64.21,55.71,20.53907229
4773,San Diego,6.54,52.22,37.66,0.0,91.22,71.77,24.73919523
3196,Orange ,8.73,57.48,83.97,41.95,92.75,38.23,18.54408535
5303,San Joaquin,41.75,43.22,66.02,0.0,34.9,81.24,30.2170767
2654,Los Angeles,32.46,77.0,70.58,0.0,41.13,16.95,17.76814735
3309,Sacramento ,53.81,46.76,48.75,0.0,25.58,98.04,66.12581839
3856,Los Angeles,34.09,76.2,76.56,0.0,73.83,10.85,20.47477745
1408,San Bernardino,95.8,9.91,1.33,0.0,5.63,41.21,29.04411765
5857,San Diego,28.24,55.9,50.08,0.0,87.51,21.83,26.49228706
7357,Yuba ,47.83,11.63,7.49,84.03,6.0,74.17,21.23786408
5702,San Joaquin,54.37,47.08,26.4,96.21,74.8,30.37,20.94121763
4627,Los Angeles,0.0,63.63,90.0,0.0,66.21,82.19,29.88624612
4444,Los Angeles,77.43,57.39,35.9,0.0,37.78,29.8,42.64
6498,San Diego,2.45,50.69,49.05,49.22,78.92,42.55,26.03148302
3930,Riverside ,80.29,20.73,15.11,0.0,16.22,32.87,38.28585462
3695,Los Angeles,46.01,87.78,20.44,0.0,22.38,74.25,13.88962239
4965,Sacramento ,51.05,33.61,17.84,0.0,15.65,94.81,37.13437897
5358,Tuolumne ,66.2,8.95,1.33,22.15,12.89,84.23,19.82991882
10838,Stanislaus ,69.95,56.51,40.37,88.34,23.46,28.85,18.45397676
3358,Sacramento ,64.39,31.07,51.72,0.0,95.86,64.05,31.61856964
3729,Alameda ,0.0,26.1,63.46,0.0,79.66,88.39,15.88012401
2875,San Diego,6.76,54.76,91.27,54.63,12.1,86.05,48.19540649
5455,Ventura ,0.0,33.17,24.59,97.94,33.02,52.2,11.13040458
5673,San Diego,8.97,55.88,77.42,0.0,95.32,74.27,21.79954838
3015,Riverside ,98.48,9.89,25.82,8.14,2.84,66.82,35.23912262
2647,Riverside ,98.39,7.44,25.76,50.18,10.29,89.27,22.94713161
2987,Los Angeles,68.91,66.88,62.37,0.0,3.27,46.45,9.444072338
3752,Sacramento ,67.57,29.83,72.64,0.0,96.97,63.35,41.16482895
8437,San Bernardino,80.73,33.25,22.07,0.0,44.59,85.67,33.99953789
6958,San Diego,0.38,27.33,33.05,43.41,97.73,21.08,36.28472222
5502,Sonoma ,0.0,3.69,56.08,0.0,74.45,79.32,46.51416122
5940,Santa Clara,2.27,37.25,78.07,0.0,66.77,25.4,39.18379871
4721,San Mateo,0.0,26.86,45.92,76.09,58.55,41.76,43.61404264
5992,San Diego,11.03,57.49,32.39,0.0,33.89,90.55,36.27801234
3192,San Diego,54.42,22.48,2.09,28.53,2.37,25.5,35.32068654
5357,Riverside ,94.53,16.77,19.42,16.34,17.69,34.85,17.31071866
3301,Santa Clara,16.25,41.09,24.91,0.0,57.93,55.72,55.81813511
6154,Orange ,53.84,43.15,75.28,97.34,71.77,13.06,5.500479693
4772,San Diego,12.42,56.62,76.35,0.0,86.73,50.26,42.94017922
6464,San Diego,8.07,52.05,54.44,0.0,29.82,71.77,58.08571002
2661,Kern ,78.79,99.61,57.4,0.0,22.27,17.56,31.71406003
3656,Santa Clara,17.34,34.87,54.03,0.0,83.06,33.7,16.49397928
2806,Los Angeles,34.03,72.78,89.72,51.08,58.4,15.79,28.17499184
4317,Sacramento ,59.02,32.8,47.22,0.0,52.86,91.51,52.80815109
7762,Orange ,21.59,66.69,30.69,0.0,48.47,59.9,39.35129339
7788,Ventura ,19.4,29.95,9.29,88.51,32.06,44.9,33.37669095
2415,Orange ,0.0,47.75,47.78,80.37,99.91,22.04,17.49201278
6900,Orange ,50.58,31.12,50.72,0.0,96.48,14.29,27.34428946
5668,Sacramento ,69.15,34.52,52.22,0.0,72.52,56.43,23.2775399
5027,Ventura ,2.32,32.11,61.48,99.47,32.72,60.83,20.23075393
6260,Santa Clara,11.84,37.01,77.29,3.59,45.0,40.73,35.71211661
4679,San Diego,0.3,50.53,34.67,0.0,64.69,47.19,32.08604078
3635,Los Angeles,36.01,79.83,87.91,0.0,49.96,34.02,18.1665735
4796,Sonoma ,0.0,5.55,22.59,29.76,67.79,48.83,33.40462765
1955,Siskiyou ,,0.67,3.36,94.45,0.57,13.8,57.31056564
15296,Kern ,81.32,99.27,54.54,2.29,16.42,20.0,26.07603093
5605,San Diego,19.66,54.17,57.59,35.93,87.18,47.62,20.62901589
4479,Alameda ,4.76,28.22,50.23,25.51,29.6,95.76,50.36917397
5362,Los Angeles,63.74,91.26,13.34,0.0,69.6,13.32,67.68617021
6099,Kern ,50.7,3.91,17.35,0.0,10.55,92.12,35.73812172
6739,Mendocino ,0.0,1.02,23.17,72.6,19.7,87.5,46.98852772
2302,Alameda ,0.0,20.23,91.47,0.0,28.79,98.85,24.17582418
5163,Los Angeles,0.0,57.92,50.02,0.0,17.04,70.3,14.79519054
5741,Santa Clara,10.4,40.16,67.5,0.0,92.47,18.41,18.74103586
3941,Santa Clara,8.5,35.01,78.84,0.0,73.41,35.86,26.28019324
7751,Orange ,64.26,90.45,21.34,68.55,85.63,15.13,13.64200596
7161,Los Angeles,0.0,70.46,39.92,0.0,67.42,11.84,25.86891758
6688,Monterey ,2.0,2.43,5.73,84.99,15.11,25.31,49.31701764
1245,Santa Barbara,12.37,5.14,1.26,88.64,1.25,44.24,44.28152493
9131,San Diego,50.68,24.74,14.63,63.0,12.15,19.77,20.33991833
7701,Santa Clara,0.0,35.02,73.67,0.0,60.32,9.03,22.36711376
3717,San Diego,15.89,58.37,53.54,0.0,55.87,64.5,35.44211041
5676,Placer ,68.5,6.34,23.24,63.97,61.21,38.74,38.11537811
5921,Sacramento ,64.66,47.34,6.19,66.99,4.44,29.65,18.08811641
6676,San Bernardino,78.17,93.93,30.77,31.55,47.97,10.0,15.10035043
3256,Los Angeles,83.01,50.84,41.17,0.0,84.66,11.64,3.998806326
3693,Sacramento ,65.49,45.28,52.7,0.0,16.66,65.02,29.55917874
4368,Solano ,19.88,11.74,7.54,74.06,41.62,62.5,7.431522227
5380,San Diego,12.32,53.74,51.11,0.0,89.88,59.11,14.85951009
2694,Ventura ,20.01,37.13,15.21,89.9,22.79,34.89,19.00468806
1910,Modoc ,,0.35,1.89,80.94,0.11,29.21,52.73211906
3213,Sacramento ,67.3,44.25,55.87,0.0,94.64,74.43,25.22218817
4795,Ventura ,0.0,30.29,19.22,98.44,75.83,44.51,15.34663649
1905,Los Angeles,47.08,78.75,89.38,0.0,13.98,46.76,33.81443299
3889,Orange ,10.16,51.93,73.46,32.78,59.51,16.3,10.98280098
4248,Sacramento ,70.64,29.44,73.56,29.82,47.01,59.47,38.19083609
4809,Santa Clara,5.55,37.92,83.06,0.0,78.38,31.96,37.03253268
7120,San Bernardino,83.2,28.12,10.47,0.0,19.02,87.9,62.49525976
4073,San Mateo,0.0,22.51,46.69,0.0,73.93,59.65,19.25772126
5125,San Mateo,0.0,14.31,37.87,0.0,63.48,59.2,43.43891403
5605,Alameda ,1.41,34.37,46.26,0.0,67.06,63.81,25.36867278
2534,Los Angeles,65.21,82.0,37.71,55.86,28.59,5.23,11.5368936
4388,Alameda ,3.1,36.1,78.69,0.0,49.62,74.2,28.04366079
4153,Santa Clara,12.75,39.2,86.43,0.0,33.38,73.92,45.89787722
6816,Orange ,58.38,87.79,50.01,72.5,88.76,24.64,14.19744795
3839,Santa Clara,0.0,34.72,73.12,0.0,62.24,10.95,15.92115239
4024,San Diego,41.2,60.15,22.15,0.0,55.01,34.19,49.555753
7443,San Mateo,0.0,14.98,45.92,59.18,23.19,68.89,30.21309975
4329,Los Angeles,78.52,20.05,27.34,0.0,30.1,86.64,38.29555362
2282,Sacramento ,54.98,48.51,27.52,0.0,68.12,55.71,18.50065761
3144,Orange ,48.31,84.3,24.56,0.0,67.48,38.07,26.25586068
4149,Los Angeles,92.31,37.05,64.68,0.0,67.56,3.01,20.66741447
4861,San Diego,38.25,12.15,9.32,0.37,16.39,20.59,44.52805848
5911,Los Angeles,23.56,77.66,91.4,0.0,57.47,37.61,37.43275553
3768,Riverside ,63.35,24.79,1.42,0.0,16.95,43.25,40.14898536
5543,San Bernardino,95.25,95.34,33.39,3.22,43.41,45.03,32.22818137
2449,Los Angeles,28.86,75.58,87.34,0.0,98.3,15.21,32.68551237
4203,San Diego,15.21,53.46,60.04,0.0,96.91,59.91,14.4091546
5539,Sacramento ,64.14,45.58,27.05,33.74,53.49,63.78,37.45454545
4684,Los Angeles,59.55,55.26,26.49,50.75,22.85,38.67,16.54450262
8192,Glenn ,5.45,41.47,15.45,74.86,13.11,33.5,46.80260618
6807,Sonoma ,0.0,3.07,45.15,24.68,72.96,69.25,46.48497554
1293,Napa ,0.0,,9.1,68.45,6.97,18.82,25.73656846
3467,Mendocino ,0.0,,6.52,0.0,13.42,92.59,40.29805353
1822,Lassen ,,,0.85,55.99,0.22,43.07,29.76855547
6369,Orange ,54.8,77.42,61.31,0.0,51.07,25.58,15.71530249
5099,Contra Costa,0.0,17.88,45.36,6.78,86.75,91.68,28.16057519
6813,Santa Clara,13.79,37.69,72.21,19.36,66.93,34.54,13.19142977
3205,Alameda ,0.0,29.62,66.03,0.0,38.44,73.17,28.76312719
3661,Los Angeles,70.67,52.06,33.47,0.0,36.48,26.69,16.9744704
5922,Sacramento ,58.4,48.09,25.86,0.0,45.08,55.97,27.34126984
7724,Ventura ,6.79,32.33,27.9,96.68,51.15,33.54,20.13161102
4085,Santa Clara,16.41,35.59,58.75,0.0,85.84,31.66,31.86344239
4235,Riverside ,93.62,6.08,16.25,0.0,12.4,52.08,40.66785927
2738,Los Angeles,54.56,67.3,64.72,0.0,89.26,28.34,25.05543237
2289,Los Angeles,34.81,79.34,87.31,0.0,50.48,49.99,15.51724138
1982,Riverside ,91.32,4.17,26.33,0.0,34.95,42.71,53.14480741
2403,Sutter ,37.8,11.4,58.48,27.67,12.84,69.38,32.40462923
3412,San Diego,43.65,47.29,18.01,50.38,96.11,10.45,14.76720937
4650,Riverside ,87.77,6.11,16.16,0.0,20.64,45.52,50.25918944
4638,Los Angeles,72.49,68.1,25.76,44.14,18.12,69.91,13.04168386
1714,Contra Costa,0.0,19.01,79.02,0.0,75.56,60.55,40.28912634
4610,San Joaquin,45.77,46.22,43.21,84.12,29.56,18.66,17.68571998
4905,Orange ,13.38,64.35,80.83,0.0,76.8,25.25,25.07501072
5074,Orange ,34.67,53.93,60.14,0.0,99.04,21.29,31.49590164
4254,Fresno ,85.3,89.45,29.81,60.31,23.35,7.02,20.8026597
5611,Sacramento ,62.73,43.47,55.62,0.0,72.43,50.33,25.25023607
7082,Riverside ,90.59,67.74,6.12,40.05,33.67,70.66,12.53665689
5579,San Mateo,0.0,21.84,39.39,0.0,34.89,77.17,36.88511456
2378,Riverside ,95.21,71.85,36.33,0.0,63.3,61.43,10.42578591
6439,Monterey ,0.0,2.28,25.03,86.98,15.63,69.17,79.38198324
1783,Sacramento ,53.22,48.44,17.54,51.21,38.77,52.25,37.09771796
5491,San Luis Obispo,2.51,10.73,10.54,65.03,5.39,60.97,32.07098427
6631,San Diego,0.99,25.25,61.66,55.8,88.24,33.05,23.796074
3419,Orange ,2.94,49.7,55.78,48.02,63.2,18.8,13.36104513
1920,San Diego,7.32,52.44,74.27,0.0,27.68,17.41,47.18054837
2416,San Diego,38.21,51.33,35.02,37.56,77.83,3.93,22.53694581
5263,Santa Clara,8.77,39.8,81.14,0.0,57.59,18.87,16.18586641
5130,Yolo ,44.0,37.46,42.47,63.43,3.14,75.94,29.84215017
4351,San Diego,26.43,59.49,70.47,0.0,42.06,29.81,25.02336449
4315,Ventura ,64.74,47.1,27.69,0.0,77.62,28.44,30.21873514
6611,Solano ,35.24,21.6,45.43,78.81,74.48,48.32,29.19332189
7249,Sonoma ,0.0,7.46,25.93,48.12,68.23,47.99,32.68965517
2277,Sacramento ,68.2,40.9,30.2,0.0,39.52,85.56,44.43965517
4317,Orange ,53.86,78.73,55.68,0.0,92.85,41.67,42.82494365
2458,Los Angeles,0.0,78.74,84.02,0.0,63.32,34.99,21.23519459
4292,Solano ,1.21,18.57,56.08,0.0,70.33,79.46,29.14691943
7684,Santa Clara,0.0,35.28,66.99,0.0,38.88,2.69,11.28044438
4617,Riverside ,76.63,10.08,20.64,51.11,57.14,14.97,36.63551402
4798,Santa Clara,10.04,36.56,77.8,0.0,97.47,38.36,26.52977413
6740,Los Angeles,39.89,59.04,30.86,15.08,91.49,9.77,14.32469304
3378,Los Angeles,11.52,76.45,53.43,0.0,63.73,19.31,48.58740436
3786,San Bernardino,86.89,0.6,0.29,13.22,2.87,86.1,53.39354132
4764,San Diego,0.18,50.06,33.0,0.0,79.98,42.12,60.81444487
2957,San Bernardino,78.65,94.0,36.35,0.0,50.04,24.24,15.51495017
4424,Santa Clara,1.42,36.67,82.73,0.0,26.96,8.05,19.73627324
6876,Orange ,53.68,80.79,53.32,0.0,76.56,29.82,14.75916924
2859,San Mateo,0.0,23.15,62.23,0.0,96.82,79.98,18.71123363
8692,Stanislaus ,57.23,48.72,54.79,85.98,23.11,45.54,25.30688295
4734,Alameda ,31.88,31.84,71.37,49.15,77.02,20.28,18.37549933
6335,Ventura ,35.0,47.89,51.79,0.0,87.91,4.83,35.61237725
7191,Santa Clara,6.74,35.25,78.5,0.0,66.16,39.95,36.9121447
3690,Orange ,6.9,54.33,56.42,0.0,68.64,39.27,15.32947339
1749,Riverside ,0.0,,10.94,87.61,2.98,96.53,41.86313974
4463,Los Angeles,14.7,70.47,83.47,33.58,42.2,38.49,15.92556791
3865,Los Angeles,66.69,68.69,90.78,0.0,7.52,20.49,16.18696187
4514,Napa ,0.64,10.44,38.39,67.65,48.28,55.71,34.55728074
3759,Contra Costa,0.0,19.84,22.64,0.0,84.96,95.57,23.32773915
2780,Riverside ,85.62,93.18,54.61,0.0,76.16,20.74,23.8173456
4761,Orange ,21.46,68.91,54.0,0.0,52.83,36.36,17.6985865
2668,Placer ,73.01,22.21,51.15,0.0,86.22,26.82,30.85531575
10129,San Joaquin,41.57,42.59,31.22,65.56,76.4,41.05,11.08975008
3473,Alameda ,0.0,28.0,91.96,0.0,82.19,94.96,11.78010471
3059,San Diego,43.18,60.52,46.48,0.0,65.82,28.94,28.55871886
6481,Los Angeles,40.4,81.96,29.25,0.0,53.9,61.69,32.69944341
4005,Los Angeles,0.0,73.4,84.95,0.0,61.87,35.96,24.60682313
9344,Los Angeles,37.83,72.0,89.93,18.4,51.13,1.58,
2507,Los Angeles,25.67,72.17,74.23,0.0,41.81,40.15,17.40458015
7395,Santa Barbara,0.0,3.12,13.07,81.0,17.67,41.61,65.80907244
3964,Sacramento ,73.98,43.5,20.71,0.0,31.0,61.87,22.42410813
7556,Santa Barbara,0.0,4.67,44.85,80.9,31.81,31.7,59.72819304
1371,Los Angeles,79.46,22.14,31.72,0.0,78.56,66.96,21.52842498
8416,San Diego,23.16,25.57,15.27,80.17,9.42,27.13,38.58342202
5462,El Dorado,73.5,4.68,3.07,79.24,20.46,51.43,35.98687619
2359,Solano ,0.0,17.82,35.58,0.0,11.85,98.4,52.44059088
5464,San Diego,21.61,28.95,45.04,66.02,31.53,33.65,47.06820195
5906,San Diego,1.85,51.01,39.44,0.0,78.43,42.09,35.77524893
2834,Los Angeles,52.17,75.63,89.38,0.0,25.65,45.88,27.34864301
4315,Marin ,0.0,11.69,40.22,0.0,84.42,27.52,30.39175258
2401,Riverside ,90.12,9.93,10.12,49.85,17.09,28.65,18.17409766
5920,Orange ,17.55,66.77,45.97,43.18,39.92,31.2,19.24041562
7993,San Mateo,0.0,18.22,74.48,0.0,64.59,61.76,20.39186322
3360,Sacramento ,75.0,33.84,45.23,17.83,74.08,49.84,36.18273543
6224,Alameda ,50.63,36.0,54.36,44.44,36.12,47.24,22.04737452
15473,Orange ,42.88,52.38,52.7,76.55,89.43,3.55,12.58630894
5187,Orange ,36.63,55.78,48.34,0.0,99.55,20.19,33.89414651
3649,Alameda ,0.0,29.1,69.16,10.16,55.81,93.94,47.26231956
5633,Imperial ,31.2,7.09,2.76,67.49,11.53,25.32,48.55212355
3663,Alameda ,2.7,35.31,65.28,0.0,69.32,77.65,24.50027012
5311,Yolo ,25.32,12.22,26.08,44.67,13.65,53.37,42.96938943
5396,Los Angeles,2.78,79.78,82.45,0.0,84.97,34.99,11.40193618
6944,San Diego,47.74,60.37,29.88,0.0,66.83,38.06,29.12080256
3462,San Diego,19.5,53.39,63.53,49.82,80.82,2.39,27.10712344
5932,Santa Clara,2.46,26.45,14.14,82.8,36.02,40.84,44.75138122
6144,Los Angeles,69.25,67.5,28.49,0.0,29.92,19.78,16.2193126
5217,San Diego,50.34,41.52,30.3,0.0,30.54,37.78,59.31469082
4711,Solano ,26.0,19.05,32.74,69.15,82.76,33.13,9.896283492
3062,Orange ,3.88,49.69,57.74,35.5,96.99,16.3,24.06209573
3560,Placer ,73.71,26.96,71.8,0.0,82.89,36.31,35.84624553
9515,Calaveras ,59.63,27.96,3.64,50.81,3.23,48.77,21.40942928
7013,Contra Costa,26.16,24.94,49.62,0.0,46.6,90.83,23.20257063
5022,Santa Clara,8.18,37.32,79.78,0.0,90.77,38.77,38.13791842
3741,Santa Clara,5.8,37.26,67.62,0.0,86.23,37.88,18.17947396
6021,San Diego,15.47,53.7,47.17,0.0,19.21,47.85,25.53304904
3710,Sacramento ,65.56,31.86,61.45,0.0,98.42,66.73,14.10115448
6810,San Francisco,0.0,15.37,70.99,0.0,79.88,50.31,29.18828197
3083,Shasta ,19.59,0.29,3.77,75.92,0.61,46.21,49.9684144
2327,Riverside ,89.29,5.61,16.64,0.0,63.0,50.13,23.15006201
2935,Riverside ,75.39,87.46,33.84,0.0,11.91,18.34,30.11468738
7176,Riverside ,70.29,10.06,61.63,0.0,89.25,6.15,27.05116561
5676,Kings ,77.39,98.73,70.96,32.35,4.83,93.71,11.94608256
2805,Los Angeles,0.0,68.06,62.57,0.0,68.95,40.49,18.77998629
7063,San Bernardino,78.04,22.61,5.68,0.0,2.92,92.67,28.62302483
3060,Butte ,47.61,30.58,1.58,45.23,10.32,85.16,44.73143528
3419,Los Angeles,93.14,38.8,22.69,0.0,62.04,35.31,35.21292217
9530,Santa Clara,3.36,38.09,77.22,0.0,71.19,23.26,17.33665732
4717,Los Angeles,42.5,81.27,27.96,0.0,38.64,61.46,28.19756002
3618,Riverside ,93.89,1.71,17.22,0.0,24.62,87.56,72.85285285
5780,Orange ,20.3,68.37,44.62,0.0,46.74,32.59,18.01103068
2071,Solano ,0.88,19.21,53.92,0.0,58.2,79.46,41.83522447
5736,Orange ,19.11,67.72,45.97,34.87,42.24,31.78,18.01598332
3070,Yolo ,27.81,13.63,44.6,0.0,16.63,53.04,48.95191122
2388,Ventura ,0.0,36.38,57.48,71.77,65.32,42.32,31.98403649
2725,San Diego,6.36,53.42,76.83,0.0,68.92,87.44,25.45880515
4048,Marin ,0.0,11.34,18.49,21.19,96.38,25.78,25.54851292
6077,San Bernardino,95.6,94.79,60.31,0.0,83.25,18.6,14.64680281
3222,Placer ,72.48,27.63,74.69,0.0,92.43,37.01,36.55598958
6269,San Francisco,0.0,15.8,97.36,0.0,43.35,83.07,33.47646857
5278,Los Angeles,0.0,67.67,92.17,0.0,47.75,48.65,16.47650358
10001,Sonoma ,0.0,2.98,19.84,54.87,45.96,67.23,8.728613872
4232,Riverside ,92.23,21.0,12.73,0.0,75.46,34.29,9.376476145
10232,San Bernardino,74.38,31.39,7.87,0.0,2.79,90.69,51.75182482
4105,Siskiyou ,0.0,2.0,2.61,58.09,2.31,47.09,46.43037975
6218,Riverside ,78.09,5.29,1.73,27.6,4.23,35.34,33.01397206
3306,Santa Barbara,0.0,2.13,4.9,82.0,17.13,39.9,27.7643909
3083,Los Angeles,36.15,74.71,70.51,0.0,68.33,10.99,31.98133525
2978,Riverside ,94.97,77.22,55.2,0.0,85.73,61.86,15.83769634
8491,Contra Costa,38.76,30.6,18.76,72.43,33.22,67.41,18.64914707
4520,Placer ,72.85,7.5,32.65,37.93,73.11,39.33,32.47551811
3345,Sacramento ,47.93,34.86,52.41,0.0,39.57,84.87,30.86381801
6619,San Diego,12.61,55.98,61.67,0.0,44.32,67.33,32.05808869
5102,Riverside ,94.71,68.33,13.66,31.48,28.33,35.64,14.18026418
4729,San Diego,20.74,58.99,53.85,0.0,95.57,42.45,29.91452991
4958,Santa Clara,5.26,35.7,78.84,0.0,88.3,37.93,25.9411107
4066,Los Angeles,54.75,67.96,73.56,0.0,94.22,19.66,32.71549799
3585,Sutter ,36.76,11.03,34.99,88.94,17.49,69.38,26.69049747
11116,San Diego,9.94,31.82,34.56,90.1,59.32,12.19,20.49798793
2986,San Francisco,0.0,15.84,96.99,0.0,51.73,37.18,56.543495
3975,San Diego,29.74,55.92,46.07,0.0,95.15,21.83,31.70731707
5545,Orange ,58.06,45.71,34.86,83.96,72.48,12.87,25.82998906
5277,Los Angeles,9.08,66.11,79.21,23.91,43.78,36.7,6.639912441
3052,Imperial ,,,8.86,80.04,4.94,34.78,71.75056349
6606,Riverside ,93.46,1.93,5.76,0.0,15.32,87.74,63.84259259
2423,Los Angeles,24.13,78.25,91.16,0.0,64.65,38.54,34.1735686
4234,Butte ,47.77,26.03,8.27,31.42,6.2,95.66,52.5453629
5627,Alameda ,0.0,27.71,63.45,25.41,86.89,78.93,36.37586472
4621,Alameda ,0.0,28.9,69.16,14.25,52.38,93.94,16.59987344
3323,Sacramento ,48.65,39.72,87.54,0.0,25.06,73.46,37.1967655
4293,Shasta ,24.07,2.57,31.32,0.0,70.41,80.53,51.60022459
5949,San Bernardino,94.25,51.67,7.29,0.0,4.81,83.04,24.14743369
4904,Sonoma ,0.0,7.21,33.19,28.36,79.28,40.05,35.9859567
4799,Orange ,7.5,62.88,93.22,47.23,99.13,23.54,9.710958619
5329,Alameda ,0.0,27.2,88.62,0.0,19.6,96.33,47.80701754
6412,San Joaquin,46.28,46.6,38.35,74.73,18.93,18.67,22.05466541
6538,San Diego,13.5,23.58,26.24,92.26,55.89,25.43,37.2971378
5776,San Diego,23.05,59.05,27.24,24.51,71.45,81.74,30.79117535
6113,Shasta ,24.85,2.73,20.05,0.0,70.09,79.83,66.47554202
6493,San Diego,22.31,54.07,67.33,0.0,61.08,21.48,16.543901
5315,Los Angeles,72.67,68.92,10.94,48.52,17.94,73.22,13.60287172
2461,Los Angeles,39.24,75.0,64.31,0.0,64.28,11.0,33.87953942
2637,Monterey ,0.0,4.07,12.78,0.0,62.87,74.9,35.88957055
6647,San Diego,18.57,55.11,53.89,0.0,67.68,51.37,29.77791207
5659,San Diego,0.56,25.44,50.01,29.26,95.96,33.28,29.05018232
8249,Riverside ,98.07,47.6,9.54,3.35,1.48,76.19,33.32913148
3352,Mariposa ,64.5,10.81,0.16,19.0,0.24,51.29,30.05327484
6342,Los Angeles,73.47,80.09,42.28,0.0,79.68,12.17,25.68298028
3305,San Diego,27.43,28.32,16.08,75.29,81.73,24.46,15.1326053
5237,Los Angeles,37.61,74.28,54.11,0.0,67.52,12.34,24.48530881
4736,Riverside ,86.06,46.56,13.07,0.0,6.14,45.19,31.31376223
4365,San Bernardino,99.68,54.7,16.25,47.46,10.08,67.78,10.62263357
7482,Orange ,43.01,77.28,25.13,0.0,59.4,39.94,10.26141241
4640,San Francisco,0.0,16.68,90.28,0.0,57.83,51.07,35.44585279
2341,San Diego,56.75,56.47,6.59,1.46,24.39,38.04,19.97024916
4798,Los Angeles,91.35,92.59,25.13,0.0,12.41,29.06,12.19931271
4164,San Diego,20.19,56.72,84.87,0.0,47.09,49.59,23.86875402
3498,Orange ,0.0,47.19,31.22,69.61,57.98,16.03,19.23774955
6371,Monterey ,0.0,2.25,25.2,89.07,17.55,69.17,82.84173803
3845,San Bernardino,95.09,95.18,35.06,38.46,44.93,32.82,17.77403981
4848,Fresno ,86.81,95.62,60.06,0.0,45.34,33.52,14.21920466
4751,Los Angeles,75.5,61.4,23.24,13.05,9.5,40.95,21.36254019
3555,Riverside ,91.69,4.27,28.69,0.0,31.58,76.82,40.29895366
3433,San Bernardino,82.39,1.89,0.29,0.0,2.01,82.74,38.08255659
4796,Los Angeles,57.73,67.57,76.3,0.0,93.73,26.44,21.62042175
7068,Madera ,67.2,18.06,3.97,29.29,15.7,21.58,40.56280027
3200,Contra Costa,27.92,25.01,50.06,0.0,60.75,87.8,15.50583044
3984,Los Angeles,57.1,69.84,67.35,0.0,86.39,31.35,13.43845611
5859,Los Angeles,79.18,53.05,41.64,0.0,70.35,16.89,19.01726015
5640,Butte ,54.55,46.01,4.84,0.0,20.02,75.44,42.33525607
4784,Santa Clara,15.01,36.42,40.58,0.0,84.37,24.96,14.56600554
4803,Riverside ,92.98,2.61,9.92,0.0,34.74,76.82,47.24057106
4185,Sacramento ,46.52,40.97,44.22,10.23,48.77,44.85,34.65323873
2237,San Diego,7.35,53.61,74.65,0.0,80.63,64.13,29.74818609
4359,Los Angeles,32.7,76.33,70.07,0.0,32.24,16.96,20.96436059
5155,Solano ,28.51,20.92,43.93,0.0,41.52,82.85,39.5914999
5308,Ventura ,65.19,46.35,27.69,0.0,77.3,28.44,27.15754682
3908,Ventura ,38.77,46.41,26.25,10.99,76.7,16.83,34.86561166
6356,San Bernardino,87.07,30.5,8.03,0.0,13.0,87.78,46.06997559
4989,Riverside ,89.92,5.44,26.9,0.0,50.9,49.63,63.68715084
6242,Riverside ,95.67,67.06,23.58,0.0,60.47,30.82,35.00925355
4657,Ventura ,0.0,33.62,24.44,94.65,55.84,49.23,22.79060889
5397,Santa Clara,0.0,32.91,62.67,0.0,92.96,0.64,16.83245563
2661,Los Angeles,73.61,84.55,40.86,0.0,12.77,43.47,14.51846488
4773,Madera ,64.47,6.68,10.33,0.0,21.83,13.18,32.59314088
4845,Ventura ,23.33,44.35,41.8,0.0,80.78,6.67,22.61696758
5073,Santa Clara,17.44,35.17,56.37,0.0,82.35,34.39,19.55907292
